video_id,frame_num,crowd_density,crowd_count,loitering,low_concealment,med_concealment,high_concealment,rbp
anomaly_cam_trimmed_46.mp4,1943,47,99,32,4,54,36,1
anomaly_cam_trimmed_46.mp4,1944,37,68,36,13,86,16,1
anomaly_cam_trimmed_46.mp4,1945,21,38,75,75,95,29,0
anomaly_cam_trimmed_46.mp4,1946,73,39,63,77,66,9,0
anomaly_cam_trimmed_46.mp4,1947,22,62,55,84,92,45,0
anomaly_cam_trimmed_46.mp4,1948,78,53,23,19,75,75,0
anomaly_cam_trimmed_46.mp4,1949,97,96,40,17,44,31,0
anomaly_cam_trimmed_46.mp4,1950,91,82,91,59,50,4,0
anomaly_cam_trimmed_46.mp4,1951,26,54,89,18,51,85,1
anomaly_cam_trimmed_46.mp4,1952,91,37,62,34,52,57,0
anomaly_cam_trimmed_46.mp4,1953,68,9,11,6,88,91,0
anomaly_cam_trimmed_46.mp4,1954,6,22,79,70,68,17,1
anomaly_cam_trimmed_46.mp4,1955,52,58,67,57,28,23,0
anomaly_cam_trimmed_46.mp4,1956,58,87,3,27,12,31,1
anomaly_cam_trimmed_46.mp4,1957,30,48,61,82,33,5,1
anomaly_cam_trimmed_46.mp4,1958,41,92,78,42,11,48,1
anomaly_cam_trimmed_46.mp4,1959,8,88,91,11,69,93,1
anomaly_cam_trimmed_46.mp4,1960,33,56,91,67,60,13,0
anomaly_cam_trimmed_46.mp4,1961,74,64,10,86,60,50,1
anomaly_cam_trimmed_46.mp4,1962,74,83,13,71,74,45,1
anomaly_cam_trimmed_46.mp4,1963,31,7,79,75,43,11,0
anomaly_cam_trimmed_46.mp4,1964,23,91,71,87,96,25,1
anomaly_cam_trimmed_46.mp4,1965,31,29,71,74,85,32,1
anomaly_cam_trimmed_46.mp4,1966,28,7,1,95,16,93,0
anomaly_cam_trimmed_46.mp4,1967,44,98,84,25,96,24,0
anomaly_cam_trimmed_46.mp4,1968,99,3,59,92,20,100,0
anomaly_cam_trimmed_46.mp4,1969,65,27,14,71,35,21,1
anomaly_cam_trimmed_46.mp4,1970,66,83,1,69,6,73,1
anomaly_cam_trimmed_46.mp4,1971,9,86,28,43,37,23,1
anomaly_cam_trimmed_46.mp4,1972,43,87,99,73,92,94,1
anomaly_cam_trimmed_46.mp4,1973,98,24,46,33,58,60,1
anomaly_cam_trimmed_46.mp4,1974,89,98,48,89,48,48,1
anomaly_cam_trimmed_46.mp4,1975,42,64,83,62,90,10,0
anomaly_cam_trimmed_46.mp4,1976,69,16,27,61,47,77,0
anomaly_cam_trimmed_46.mp4,1977,21,25,72,49,10,77,0
anomaly_cam_trimmed_46.mp4,1978,15,30,53,20,42,71,1
anomaly_cam_trimmed_46.mp4,1979,83,16,0,82,58,41,0
anomaly_cam_trimmed_46.mp4,1980,39,58,49,0,85,18,0
anomaly_cam_trimmed_46.mp4,1981,3,21,98,37,34,17,0
anomaly_cam_trimmed_46.mp4,1982,22,24,55,93,87,60,0
anomaly_cam_trimmed_46.mp4,1983,72,84,70,53,49,7,0
anomaly_cam_trimmed_46.mp4,1984,60,87,64,14,9,37,1
anomaly_cam_trimmed_46.mp4,1985,18,55,96,51,8,68,0
anomaly_cam_trimmed_46.mp4,1986,20,87,14,58,7,83,1
anomaly_cam_trimmed_46.mp4,1987,98,62,99,15,9,6,0
anomaly_cam_trimmed_46.mp4,1988,3,66,93,57,68,91,1
anomaly_cam_trimmed_46.mp4,1989,55,82,70,5,24,44,1
anomaly_cam_trimmed_46.mp4,1990,60,31,70,58,19,84,0
anomaly_cam_trimmed_46.mp4,1991,79,31,5,98,100,68,1
anomaly_cam_trimmed_46.mp4,1992,77,60,95,77,20,26,1
anomaly_cam_trimmed_46.mp4,1993,86,6,11,8,22,87,1
anomaly_cam_trimmed_46.mp4,1994,90,47,80,22,44,42,1
anomaly_cam_trimmed_46.mp4,1995,27,91,5,32,27,43,1
anomaly_cam_trimmed_46.mp4,1996,85,55,89,82,29,38,0
anomaly_cam_trimmed_46.mp4,1997,33,41,27,99,30,10,1
anomaly_cam_trimmed_46.mp4,1998,42,46,72,98,69,15,0
anomaly_cam_trimmed_46.mp4,1999,89,50,57,28,25,19,0
anomaly_cam_trimmed_46.mp4,2000,52,81,38,47,34,44,1
anomaly_cam_trimmed_46.mp4,2001,78,79,26,97,20,29,1
anomaly_cam_trimmed_46.mp4,2002,2,1,70,78,74,15,0
anomaly_cam_trimmed_46.mp4,2003,65,29,88,48,91,16,1
anomaly_cam_trimmed_46.mp4,2004,10,58,58,17,97,77,0
anomaly_cam_trimmed_46.mp4,2005,11,10,16,90,77,81,1
anomaly_cam_trimmed_46.mp4,2006,10,38,93,34,23,76,1
anomaly_cam_trimmed_46.mp4,2007,19,15,19,95,62,45,1
anomaly_cam_trimmed_46.mp4,2008,50,11,38,100,66,2,1
anomaly_cam_trimmed_46.mp4,2009,7,42,56,33,81,94,0
anomaly_cam_trimmed_46.mp4,2010,73,30,47,12,54,23,0
anomaly_cam_trimmed_46.mp4,2011,44,1,89,36,40,25,1
anomaly_cam_trimmed_46.mp4,2012,3,90,32,5,97,30,1
anomaly_cam_trimmed_46.mp4,2013,24,8,93,85,50,100,1
anomaly_cam_trimmed_46.mp4,2014,66,90,76,47,47,70,1
anomaly_cam_trimmed_46.mp4,2015,23,67,82,20,42,89,0
anomaly_cam_trimmed_46.mp4,2016,48,49,83,52,40,62,0
anomaly_cam_trimmed_46.mp4,2017,33,37,77,6,61,55,1
anomaly_cam_trimmed_46.mp4,2018,62,87,73,79,95,5,0
anomaly_cam_trimmed_46.mp4,2019,1,28,50,76,7,39,1
anomaly_cam_trimmed_46.mp4,2020,39,17,70,58,29,38,0
anomaly_cam_trimmed_46.mp4,2021,41,29,22,45,46,36,1
anomaly_cam_trimmed_46.mp4,2022,44,74,46,74,26,5,1
anomaly_cam_trimmed_46.mp4,2023,10,95,2,20,32,31,0
anomaly_cam_trimmed_46.mp4,2024,77,92,46,6,85,91,0
anomaly_cam_trimmed_46.mp4,2025,85,12,88,47,79,19,0
anomaly_cam_trimmed_46.mp4,2026,68,88,41,49,6,60,0
anomaly_cam_trimmed_46.mp4,2027,23,79,41,90,37,62,0
anomaly_cam_trimmed_46.mp4,2028,39,85,63,43,83,6,0
anomaly_cam_trimmed_46.mp4,2029,68,74,54,58,91,47,1
anomaly_cam_trimmed_46.mp4,2030,81,69,93,2,3,53,0
anomaly_cam_trimmed_46.mp4,2031,34,17,89,87,3,69,1
anomaly_cam_trimmed_46.mp4,2032,98,29,26,55,63,45,1
anomaly_cam_trimmed_46.mp4,2033,28,6,58,77,33,87,1
anomaly_cam_trimmed_46.mp4,2034,11,18,41,72,19,70,0
anomaly_cam_trimmed_46.mp4,2035,45,85,88,72,37,71,1
anomaly_cam_trimmed_46.mp4,2036,98,41,67,93,65,35,1
anomaly_cam_trimmed_46.mp4,2037,22,57,1,92,12,49,0
anomaly_cam_trimmed_46.mp4,2038,34,29,25,97,58,98,0
anomaly_cam_trimmed_46.mp4,2039,64,91,28,14,6,12,0
anomaly_cam_trimmed_46.mp4,2040,40,11,91,10,81,55,0
anomaly_cam_trimmed_46.mp4,2041,98,1,32,17,86,18,1
anomaly_cam_trimmed_46.mp4,2042,71,33,10,64,39,74,0
anomaly_cam_trimmed_46.mp4,2043,26,100,74,25,54,77,1
anomaly_cam_trimmed_46.mp4,2044,67,58,74,43,20,37,1
anomaly_cam_trimmed_46.mp4,2045,45,5,29,54,5,9,1
anomaly_cam_trimmed_46.mp4,2046,65,98,0,67,92,75,0
anomaly_cam_trimmed_46.mp4,2047,32,57,30,24,71,32,1
anomaly_cam_trimmed_46.mp4,2048,43,67,80,63,18,86,1
anomaly_cam_trimmed_46.mp4,2049,47,28,84,54,46,100,0
anomaly_cam_trimmed_46.mp4,2050,33,84,4,38,86,72,1
anomaly_cam_trimmed_46.mp4,2051,37,29,7,36,5,43,0
anomaly_cam_trimmed_46.mp4,2052,43,42,20,69,81,82,1
anomaly_cam_trimmed_46.mp4,2053,15,65,62,75,10,49,0
anomaly_cam_trimmed_46.mp4,2054,39,89,35,27,44,55,1
anomaly_cam_trimmed_46.mp4,2055,31,94,26,41,42,50,0
anomaly_cam_trimmed_46.mp4,2056,62,47,47,89,53,35,1
anomaly_cam_trimmed_46.mp4,2057,87,41,100,71,37,60,1
anomaly_cam_trimmed_46.mp4,2058,18,45,17,14,63,88,0
anomaly_cam_trimmed_46.mp4,2059,4,11,44,88,25,59,0
anomaly_cam_trimmed_46.mp4,2060,91,100,3,57,53,11,0
anomaly_cam_trimmed_46.mp4,2061,46,17,85,14,65,39,0
anomaly_cam_trimmed_46.mp4,2062,4,2,98,96,39,18,0
anomaly_cam_trimmed_46.mp4,2063,15,11,53,98,14,29,1
anomaly_cam_trimmed_46.mp4,2064,58,86,100,79,84,61,1
anomaly_cam_trimmed_46.mp4,2065,84,58,48,80,24,63,1
anomaly_cam_trimmed_46.mp4,2066,75,15,87,56,54,54,0
anomaly_cam_trimmed_46.mp4,2067,32,46,68,73,84,83,1
anomaly_cam_trimmed_46.mp4,2068,88,9,31,73,85,32,0
anomaly_cam_trimmed_46.mp4,2069,74,79,61,47,76,99,1
anomaly_cam_trimmed_46.mp4,2070,77,57,86,89,86,94,0
anomaly_cam_trimmed_46.mp4,2071,30,84,59,47,20,9,1
anomaly_cam_trimmed_46.mp4,2072,64,21,25,66,34,89,1
anomaly_cam_trimmed_46.mp4,2073,100,88,69,18,21,71,1
anomaly_cam_trimmed_46.mp4,2074,50,31,50,99,96,50,0
anomaly_cam_trimmed_46.mp4,2075,47,11,29,71,39,64,0
anomaly_cam_trimmed_46.mp4,2076,39,38,43,32,25,2,0
anomaly_cam_trimmed_46.mp4,2077,4,9,2,100,69,37,1
anomaly_cam_trimmed_46.mp4,2078,48,10,19,33,59,24,1
anomaly_cam_trimmed_46.mp4,2079,0,78,4,30,37,45,0
anomaly_cam_trimmed_46.mp4,2080,20,89,53,99,71,15,1
anomaly_cam_trimmed_46.mp4,2081,22,88,18,82,86,22,0
anomaly_cam_trimmed_46.mp4,2082,84,41,97,28,55,5,0
anomaly_cam_trimmed_46.mp4,2083,21,44,68,76,94,98,0
anomaly_cam_trimmed_46.mp4,2084,99,41,55,29,74,19,1
anomaly_cam_trimmed_46.mp4,2085,97,96,29,27,94,63,0
anomaly_cam_trimmed_46.mp4,2086,35,55,63,19,16,1,0
anomaly_cam_trimmed_46.mp4,2087,5,85,78,39,42,91,0
anomaly_cam_trimmed_46.mp4,2088,61,1,16,6,61,12,0
anomaly_cam_trimmed_46.mp4,2089,82,25,82,53,34,22,0
anomaly_cam_trimmed_46.mp4,2090,45,41,57,52,21,1,0
anomaly_cam_trimmed_46.mp4,2091,35,49,8,50,50,71,1
anomaly_cam_trimmed_46.mp4,2092,94,55,94,97,88,64,1
anomaly_cam_trimmed_46.mp4,2093,38,74,87,92,24,85,1
anomaly_cam_trimmed_46.mp4,2094,75,47,74,6,64,77,1
anomaly_cam_trimmed_46.mp4,2095,71,49,28,41,26,11,1
anomaly_cam_trimmed_46.mp4,2096,36,46,62,96,83,68,0
anomaly_cam_trimmed_46.mp4,2097,63,50,9,76,41,98,1
anomaly_cam_trimmed_46.mp4,2098,76,26,79,84,41,1,1
anomaly_cam_trimmed_46.mp4,2099,37,45,76,88,22,49,1
anomaly_cam_trimmed_46.mp4,2100,13,73,81,68,49,22,1
anomaly_cam_trimmed_46.mp4,2101,66,65,44,19,82,74,1
anomaly_cam_trimmed_46.mp4,2102,74,52,11,91,10,53,1
anomaly_cam_trimmed_46.mp4,2103,74,7,60,40,76,64,0
anomaly_cam_trimmed_46.mp4,2104,88,81,45,30,65,2,1
anomaly_cam_trimmed_46.mp4,2105,94,47,82,10,3,23,1
anomaly_cam_trimmed_46.mp4,2106,50,53,33,56,78,40,0
anomaly_cam_trimmed_46.mp4,2107,21,94,36,56,73,51,0
anomaly_cam_trimmed_46.mp4,2108,16,25,65,66,96,46,1
anomaly_cam_trimmed_46.mp4,2109,66,98,82,34,3,71,1
anomaly_cam_trimmed_46.mp4,2110,42,65,16,69,23,49,1
anomaly_cam_trimmed_46.mp4,2111,74,51,67,34,79,34,1
anomaly_cam_trimmed_46.mp4,2112,84,57,66,99,26,71,1
anomaly_cam_trimmed_46.mp4,2113,86,33,14,49,98,81,1
anomaly_cam_trimmed_46.mp4,2114,9,67,8,48,2,6,1
anomaly_cam_trimmed_46.mp4,2115,45,75,76,95,77,6,0
anomaly_cam_trimmed_46.mp4,2116,11,6,37,84,44,58,0
anomaly_cam_trimmed_46.mp4,2117,45,0,50,46,63,66,0
anomaly_cam_trimmed_46.mp4,2118,99,31,18,87,77,64,0
anomaly_cam_trimmed_46.mp4,2119,25,13,17,29,39,37,1
anomaly_cam_trimmed_46.mp4,2120,22,92,46,46,22,41,1
anomaly_cam_trimmed_46.mp4,2121,39,50,4,94,89,90,0
anomaly_cam_trimmed_46.mp4,2122,33,18,51,23,85,56,1
anomaly_cam_trimmed_46.mp4,2123,79,13,27,97,18,28,1
anomaly_cam_trimmed_46.mp4,2124,23,51,96,75,94,49,1
anomaly_cam_trimmed_46.mp4,2125,96,41,73,41,66,28,1
anomaly_cam_trimmed_46.mp4,2126,96,30,85,1,0,10,0
anomaly_cam_trimmed_46.mp4,2127,100,9,35,58,23,57,0
anomaly_cam_trimmed_46.mp4,2128,76,74,53,91,14,52,1
anomaly_cam_trimmed_46.mp4,2129,83,57,93,12,51,26,1
anomaly_cam_trimmed_46.mp4,2130,22,21,76,30,98,86,0
anomaly_cam_trimmed_46.mp4,2131,45,39,88,91,83,20,0
anomaly_cam_trimmed_46.mp4,2132,86,46,49,74,79,20,0
anomaly_cam_trimmed_46.mp4,2133,42,59,42,55,68,80,1
anomaly_cam_trimmed_46.mp4,2134,40,40,79,9,72,75,1
anomaly_cam_trimmed_46.mp4,2135,61,62,75,82,83,59,1
anomaly_cam_trimmed_46.mp4,2136,14,9,100,51,96,48,0
anomaly_cam_trimmed_46.mp4,2137,64,2,50,72,40,62,1
anomaly_cam_trimmed_46.mp4,2138,23,90,34,58,45,47,0
anomaly_cam_trimmed_46.mp4,2139,40,61,47,29,84,49,1
anomaly_cam_trimmed_46.mp4,2140,53,58,71,51,91,9,0
anomaly_cam_trimmed_46.mp4,2141,80,16,72,41,98,43,0
anomaly_cam_trimmed_46.mp4,2142,81,41,84,90,38,25,1
anomaly_cam_trimmed_46.mp4,2143,57,86,47,42,98,60,1
anomaly_cam_trimmed_46.mp4,2144,79,89,54,55,20,62,1
anomaly_cam_trimmed_46.mp4,2145,41,24,5,74,79,51,1
anomaly_cam_trimmed_46.mp4,2146,49,34,97,44,67,66,1
anomaly_cam_trimmed_46.mp4,2147,74,77,51,79,97,19,1
anomaly_cam_trimmed_46.mp4,2148,33,47,83,25,17,78,0
anomaly_cam_trimmed_46.mp4,2149,3,7,34,45,99,100,0
anomaly_cam_trimmed_46.mp4,2150,7,63,33,97,94,60,1
anomaly_cam_trimmed_46.mp4,2151,48,78,19,50,65,100,0
anomaly_cam_trimmed_46.mp4,2152,39,66,80,39,99,80,1
anomaly_cam_trimmed_46.mp4,2153,81,53,28,45,71,75,0
anomaly_cam_trimmed_46.mp4,2154,35,97,9,68,33,96,0
anomaly_cam_trimmed_46.mp4,2155,58,16,83,37,74,73,1
anomaly_cam_trimmed_46.mp4,2156,96,84,56,96,97,74,0
anomaly_cam_trimmed_46.mp4,2157,52,25,56,37,100,27,0
anomaly_cam_trimmed_46.mp4,2158,47,74,17,48,30,32,1
anomaly_cam_trimmed_46.mp4,2159,38,40,57,49,61,6,0
anomaly_cam_trimmed_46.mp4,2160,74,96,82,88,36,13,1
anomaly_cam_trimmed_46.mp4,2161,30,67,52,43,24,43,1
anomaly_cam_trimmed_46.mp4,2162,72,98,57,57,91,31,1
anomaly_cam_trimmed_46.mp4,2163,77,43,45,26,66,21,1
anomaly_cam_trimmed_46.mp4,2164,31,97,8,54,82,95,0
anomaly_cam_trimmed_46.mp4,2165,28,15,28,7,67,35,1
anomaly_cam_trimmed_46.mp4,2166,94,62,77,80,73,50,1
anomaly_cam_trimmed_46.mp4,2167,98,82,46,90,83,29,1
anomaly_cam_trimmed_46.mp4,2168,50,8,26,68,71,37,1
anomaly_cam_trimmed_46.mp4,2169,90,47,93,92,43,99,1
anomaly_cam_trimmed_46.mp4,2170,1,36,4,51,56,42,0
anomaly_cam_trimmed_46.mp4,2171,2,68,5,53,26,58,1
anomaly_cam_trimmed_46.mp4,2172,87,21,79,16,99,38,1
anomaly_cam_trimmed_46.mp4,2173,76,33,39,38,77,18,1
anomaly_cam_trimmed_46.mp4,2174,87,16,43,27,76,14,1
anomaly_cam_trimmed_46.mp4,2175,96,55,51,87,78,22,1
anomaly_cam_trimmed_46.mp4,2176,34,12,66,40,3,85,1
anomaly_cam_trimmed_46.mp4,2177,72,1,47,10,85,84,0
anomaly_cam_trimmed_46.mp4,2178,25,47,64,3,6,25,1
anomaly_cam_trimmed_46.mp4,2179,64,15,1,82,37,69,1
anomaly_cam_trimmed_46.mp4,2180,54,99,27,16,87,9,1
anomaly_cam_trimmed_46.mp4,2181,61,80,72,94,90,46,1
anomaly_cam_trimmed_46.mp4,2182,70,37,31,41,11,0,1
anomaly_cam_trimmed_46.mp4,2183,2,48,77,59,43,14,0
anomaly_cam_trimmed_46.mp4,2184,78,3,37,67,22,38,1
anomaly_cam_trimmed_46.mp4,2185,69,54,46,64,34,26,0
anomaly_cam_trimmed_46.mp4,2186,23,98,53,75,45,67,0
anomaly_cam_trimmed_46.mp4,2187,9,73,97,42,65,55,0
anomaly_cam_trimmed_46.mp4,2188,33,73,6,16,87,94,0
anomaly_cam_trimmed_46.mp4,2189,85,48,37,19,52,87,1
anomaly_cam_trimmed_46.mp4,2190,11,66,60,51,67,99,0
anomaly_cam_trimmed_46.mp4,2191,97,18,35,79,55,55,1
anomaly_cam_trimmed_46.mp4,2192,82,14,31,0,100,59,0
anomaly_cam_trimmed_46.mp4,2193,30,54,23,25,14,65,1
anomaly_cam_trimmed_46.mp4,2194,32,12,8,66,13,95,1
anomaly_cam_trimmed_46.mp4,2195,73,91,28,47,2,93,0
anomaly_cam_trimmed_46.mp4,2196,68,48,21,67,61,67,0
anomaly_cam_trimmed_46.mp4,2197,91,29,9,100,5,15,1
anomaly_cam_trimmed_46.mp4,2198,16,66,80,11,56,87,1
anomaly_cam_trimmed_46.mp4,2199,5,49,24,6,19,97,0
anomaly_cam_trimmed_46.mp4,2200,69,99,23,88,64,6,0
anomaly_cam_trimmed_46.mp4,2201,85,81,93,24,15,30,0
anomaly_cam_trimmed_46.mp4,2202,83,66,40,58,13,45,1
anomaly_cam_trimmed_46.mp4,2203,62,86,38,37,99,38,0
anomaly_cam_trimmed_46.mp4,2204,45,59,41,38,84,35,1
anomaly_cam_trimmed_46.mp4,2205,41,42,34,44,56,64,1
anomaly_cam_trimmed_46.mp4,2206,9,75,61,29,73,26,1
anomaly_cam_trimmed_46.mp4,2207,35,60,69,22,19,91,1
anomaly_cam_trimmed_46.mp4,2208,31,23,31,3,61,29,1
anomaly_cam_trimmed_46.mp4,2209,18,38,3,70,42,2,0
anomaly_cam_trimmed_46.mp4,2210,10,2,1,37,8,83,1
anomaly_cam_trimmed_46.mp4,2211,22,18,36,9,13,58,0
anomaly_cam_trimmed_46.mp4,2212,99,92,41,36,47,99,1
anomaly_cam_trimmed_46.mp4,2213,2,95,45,93,16,57,0
anomaly_cam_trimmed_46.mp4,2214,51,99,6,84,92,15,0
anomaly_cam_trimmed_46.mp4,2215,89,5,70,91,73,35,0
anomaly_cam_trimmed_46.mp4,2216,91,99,13,43,37,89,0
anomaly_cam_trimmed_46.mp4,2217,36,81,54,50,97,26,1
anomaly_cam_trimmed_46.mp4,2218,68,20,52,93,27,54,1
anomaly_cam_trimmed_46.mp4,2219,52,65,36,0,88,28,1
anomaly_cam_trimmed_46.mp4,2220,65,66,16,69,82,74,0
anomaly_cam_trimmed_46.mp4,2221,76,37,95,95,77,98,0
anomaly_cam_trimmed_46.mp4,2222,76,46,6,3,52,74,1
anomaly_cam_trimmed_46.mp4,2223,61,15,44,71,43,13,0
anomaly_cam_trimmed_46.mp4,2224,20,78,53,93,14,46,1
anomaly_cam_trimmed_46.mp4,2225,47,66,5,52,0,41,1
anomaly_cam_trimmed_46.mp4,2226,86,7,98,33,42,60,0
anomaly_cam_trimmed_46.mp4,2227,82,49,32,64,88,2,1
anomaly_cam_trimmed_46.mp4,2228,60,60,32,82,38,45,1
anomaly_cam_trimmed_46.mp4,2229,64,10,89,75,66,4,0
anomaly_cam_trimmed_46.mp4,2230,24,13,72,54,14,75,1
anomaly_cam_trimmed_46.mp4,2231,75,26,66,72,82,0,1
anomaly_cam_trimmed_46.mp4,2232,87,45,17,76,88,52,1
anomaly_cam_trimmed_46.mp4,2233,54,13,31,89,30,35,0
anomaly_cam_trimmed_46.mp4,2234,16,95,28,33,49,81,1
anomaly_cam_trimmed_46.mp4,2235,47,45,18,99,66,19,0
anomaly_cam_trimmed_46.mp4,2236,19,49,75,38,18,99,0
anomaly_cam_trimmed_46.mp4,2237,65,73,18,28,26,20,1
anomaly_cam_trimmed_46.mp4,2238,58,57,87,90,94,95,1
anomaly_cam_trimmed_46.mp4,2239,26,84,75,85,71,20,1
anomaly_cam_trimmed_46.mp4,2240,78,100,65,19,84,61,1
anomaly_cam_trimmed_46.mp4,2241,25,95,15,3,55,94,0
anomaly_cam_trimmed_46.mp4,2242,79,97,88,22,37,53,1
anomaly_cam_trimmed_46.mp4,2243,57,47,56,57,65,99,0
anomaly_cam_trimmed_46.mp4,2244,26,71,62,21,99,16,0
anomaly_cam_trimmed_46.mp4,2245,66,51,97,76,92,88,0
anomaly_cam_trimmed_46.mp4,2246,14,58,4,16,10,96,0
anomaly_cam_trimmed_46.mp4,2247,55,33,81,62,28,10,1
anomaly_cam_trimmed_46.mp4,2248,78,18,82,61,27,24,0
anomaly_cam_trimmed_46.mp4,2249,3,35,40,55,2,94,0
anomaly_cam_trimmed_46.mp4,2250,12,61,47,73,16,77,1
anomaly_cam_trimmed_46.mp4,2251,19,40,14,0,72,27,0
anomaly_cam_trimmed_46.mp4,2252,7,72,84,33,54,72,1
anomaly_cam_trimmed_46.mp4,2253,50,40,48,54,12,62,1
anomaly_cam_trimmed_46.mp4,2254,28,5,39,85,84,69,0
anomaly_cam_trimmed_46.mp4,2255,36,8,20,20,2,60,0
anomaly_cam_trimmed_46.mp4,2256,40,24,22,68,49,44,0
anomaly_cam_trimmed_46.mp4,2257,29,70,84,36,39,97,0
anomaly_cam_trimmed_46.mp4,2258,40,0,50,61,27,34,1
anomaly_cam_trimmed_46.mp4,2259,11,78,89,34,6,83,0
anomaly_cam_trimmed_46.mp4,2260,72,56,0,89,61,99,0
anomaly_cam_trimmed_46.mp4,2261,75,6,41,23,84,85,1
anomaly_cam_trimmed_46.mp4,2262,40,95,99,89,4,79,1
anomaly_cam_trimmed_46.mp4,2263,23,11,16,31,97,71,0
anomaly_cam_trimmed_46.mp4,2264,68,12,73,29,35,87,1
anomaly_cam_trimmed_46.mp4,2265,73,57,87,71,79,2,1
anomaly_cam_trimmed_46.mp4,2266,59,13,41,62,37,14,0
anomaly_cam_trimmed_46.mp4,2267,69,27,94,36,15,36,1
anomaly_cam_trimmed_46.mp4,2268,9,84,38,66,46,98,0
anomaly_cam_trimmed_46.mp4,2269,87,4,29,30,59,0,0
anomaly_cam_trimmed_46.mp4,2270,98,55,48,52,2,65,0
anomaly_cam_trimmed_46.mp4,2271,75,68,74,70,42,37,0
anomaly_cam_trimmed_46.mp4,2272,49,91,57,28,51,91,0
anomaly_cam_trimmed_46.mp4,2273,97,87,0,84,50,49,1
anomaly_cam_trimmed_46.mp4,2274,40,67,54,74,91,7,0
anomaly_cam_trimmed_46.mp4,2275,100,35,15,35,37,90,0
anomaly_cam_trimmed_46.mp4,2276,49,23,58,59,90,52,0
anomaly_cam_trimmed_46.mp4,2277,29,29,24,32,16,77,1
anomaly_cam_trimmed_46.mp4,2278,76,91,71,56,35,80,1
anomaly_cam_trimmed_46.mp4,2279,71,61,23,16,73,34,0
anomaly_cam_trimmed_46.mp4,2280,14,33,29,87,44,67,0
anomaly_cam_trimmed_46.mp4,2281,61,8,31,17,15,96,1
anomaly_cam_trimmed_46.mp4,2282,46,93,34,64,55,82,0
anomaly_cam_trimmed_46.mp4,2283,75,93,85,34,26,13,1
anomaly_cam_trimmed_46.mp4,2284,64,68,70,59,97,75,0
anomaly_cam_trimmed_46.mp4,2285,53,10,99,83,78,41,1
anomaly_cam_trimmed_46.mp4,2286,79,19,91,87,44,50,1
anomaly_cam_trimmed_46.mp4,2287,0,18,38,54,34,19,0
anomaly_cam_trimmed_46.mp4,2288,84,63,87,22,68,17,0
anomaly_cam_trimmed_46.mp4,2289,86,94,4,62,17,37,0
anomaly_cam_trimmed_46.mp4,2290,2,26,70,69,32,95,0
anomaly_cam_trimmed_46.mp4,2291,95,46,4,100,54,86,1
anomaly_cam_trimmed_46.mp4,2292,62,78,13,59,32,95,1
anomaly_cam_trimmed_46.mp4,2293,88,55,90,0,45,6,1
anomaly_cam_trimmed_46.mp4,2294,58,40,40,0,77,9,1
anomaly_cam_trimmed_46.mp4,2295,23,60,28,58,11,8,0
anomaly_cam_trimmed_46.mp4,2296,34,87,80,32,21,55,0
anomaly_cam_trimmed_46.mp4,2297,18,41,74,61,56,84,0
anomaly_cam_trimmed_46.mp4,2298,54,0,37,10,43,50,0
anomaly_cam_trimmed_46.mp4,2299,31,6,32,65,83,35,1
anomaly_ucf_trimmed_01.mp4,1,82,80,66,44,20,48,0
anomaly_ucf_trimmed_01.mp4,2,80,0,13,3,88,100,0
anomaly_ucf_trimmed_01.mp4,3,98,4,72,76,62,93,0
anomaly_ucf_trimmed_01.mp4,4,98,50,32,11,88,85,1
anomaly_ucf_trimmed_01.mp4,5,65,13,16,32,8,99,1
anomaly_ucf_trimmed_01.mp4,6,12,9,28,54,15,50,0
anomaly_ucf_trimmed_01.mp4,7,88,36,82,89,94,97,1
anomaly_ucf_trimmed_01.mp4,8,28,53,8,40,29,15,0
anomaly_ucf_trimmed_01.mp4,9,90,41,75,98,16,50,1
anomaly_ucf_trimmed_01.mp4,10,77,97,78,98,84,29,0
anomaly_ucf_trimmed_01.mp4,11,53,76,41,47,30,74,1
anomaly_ucf_trimmed_01.mp4,12,46,25,70,20,67,6,0
anomaly_ucf_trimmed_01.mp4,13,46,60,1,29,24,99,1
anomaly_ucf_trimmed_01.mp4,14,67,35,45,37,75,4,1
anomaly_ucf_trimmed_01.mp4,15,47,66,47,66,55,57,0
anomaly_ucf_trimmed_01.mp4,16,43,5,44,90,47,97,1
anomaly_ucf_trimmed_01.mp4,17,33,49,48,79,64,1,0
anomaly_ucf_trimmed_01.mp4,18,55,57,98,41,30,9,0
anomaly_ucf_trimmed_01.mp4,19,31,10,87,99,35,50,0
anomaly_ucf_trimmed_01.mp4,20,46,28,58,34,87,21,1
anomaly_ucf_trimmed_01.mp4,21,61,81,13,85,9,59,0
anomaly_ucf_trimmed_01.mp4,22,70,32,17,50,38,36,0
anomaly_ucf_trimmed_01.mp4,23,99,0,51,43,20,43,1
anomaly_ucf_trimmed_01.mp4,24,5,65,86,31,25,63,1
anomaly_ucf_trimmed_01.mp4,25,54,21,71,39,72,89,1
anomaly_ucf_trimmed_01.mp4,26,26,89,98,41,20,24,1
anomaly_ucf_trimmed_01.mp4,27,68,4,81,70,34,49,0
anomaly_ucf_trimmed_01.mp4,28,74,99,64,89,38,69,0
anomaly_ucf_trimmed_01.mp4,29,80,76,39,51,38,72,0
anomaly_ucf_trimmed_01.mp4,30,20,97,12,9,60,95,1
